id,name,price,size
1071,AmebaWater,0,0
1072,AlcaliIonWater,79,2000
1073,AmebaWater,0,0
1074,AmebaWater,0,0
1075,Irohasu,70,500
1076,CrystalGeyser,35,500
1077,AmebaWater,0,0
1078,AlcaliIonWater,79,2000
1079,Contrex,108,1500
1080,AlcaliIonWater,79,2000
1081,AlcaliIonWater,79,2000
1082,AmebaWater,0,0
1083,AmebaWater,0,0
1084,AlcaliIonWater,79,2000
1085,CrystalGeyser,35,500
1086,Contrex,108,1500
1087,Irohasu,70,500
1088,Perrier,79,500
1089,Contrex,108,1500
1090,CrystalGeyser,35,500
1091,AlcaliIonWater,79,2000
1092,Wilkinson,75,500
1093,AlcaliIonWater,79,2000
1094,Perrier,79,500
1095,Volvic,66,500
1096,AmebaWater,0,0
1097,Perrier,79,500
1098,AlcaliIonWater,79,2000
1099,CrystalGeyser,35,500
1100,AmebaWater,0,0
1101,Irohasu,70,500
1102,Perrier,79,500
1103,Irohasu,70,500
1104,AlcaliIonWater,79,2000
1105,Irohasu,70,500
1106,Perrier,79,500
1107,Perrier,79,500
1108,Irohasu,70,500
1109,Wilkinson,75,500
1110,Contrex,108,1500
1111,Contrex,108,1500
1112,AlcaliIonWater,79,2000
1113,AmebaWater,0,0
1114,AlcaliIonWater,79,2000
1115,Perrier,79,500
1116,Contrex,108,1500
1117,AlcaliIonWater,79,2000
1118,AlcaliIonWater,79,2000
1119,AmebaWater,0,0
1120,CrystalGeyser,35,500
1121,AmebaWater,0,0
1122,Contrex,108,1500
1123,Perrier,79,500
1124,Contrex,108,1500
1125,Irohasu,70,500
1126,Contrex,108,1500
1127,CrystalGeyser,35,500
1128,AlcaliIonWater,79,2000
1129,AmebaWater,0,0
1130,Volvic,66,500
1131,Contrex,108,1500
1132,Irohasu,70,500
1133,Contrex,108,1500
1134,AmebaWater,0,0
1135,Contrex,108,1500
1136,Wilkinson,75,500
1137,CrystalGeyser,35,500
1138,Irohasu,70,500
1139,Volvic,66,500
1140,Volvic,66,500
1141,CrystalGeyser,35,500
1142,Irohasu,70,500
1143,Volvic,66,500
1144,AmebaWater,0,0
1145,Irohasu,70,500
1146,Contrex,108,1500
1147,CrystalGeyser,35,500
1148,Wilkinson,75,500
1149,CrystalGeyser,35,500
1150,AlcaliIonWater,79,2000
1151,CrystalGeyser,35,500
1152,Contrex,108,1500
1153,Volvic,66,500
1154,AmebaWater,0,0
1155,Wilkinson,75,500
1156,AlcaliIonWater,79,2000
1157,AlcaliIonWater,79,2000
1158,Volvic,66,500
1159,AlcaliIonWater,79,2000
1160,AmebaWater,0,0
1161,AlcaliIonWater,79,2000
1162,Perrier,79,500
1163,Irohasu,70,500
1164,Perrier,79,500
1165,Perrier,79,500
1166,Volvic,66,500
1167,AlcaliIonWater,79,2000
1168,CrystalGeyser,35,500
1169,CrystalGeyser,35,500
1170,Volvic,66,500
1171,Irohasu,70,500
1172,CrystalGeyser,35,500
1173,Volvic,66,500
1174,CrystalGeyser,35,500
1175,Contrex,108,1500
1176,Irohasu,70,500
1177,Irohasu,70,500
1178,AmebaWater,0,0
1179,AmebaWater,0,0
1180,Contrex,108,1500
1181,Irohasu,70,500
1182,AmebaWater,0,0
1183,Wilkinson,75,500
1184,AmebaWater,0,0
1185,AlcaliIonWater,79,2000
1186,Perrier,79,500
1187,AmebaWater,0,0
1188,AlcaliIonWater,79,2000
1189,Irohasu,70,500
1190,Wilkinson,75,500
1191,AmebaWater,0,0
1192,AmebaWater,0,0
1193,AmebaWater,0,0
1194,Volvic,66,500
1195,Volvic,66,500
1196,Volvic,66,500
1197,AmebaWater,0,0
1198,AmebaWater,0,0
1199,Perrier,79,500
1200,Irohasu,70,500
1201,Contrex,108,1500
1202,Perrier,79,500
1203,Volvic,66,500
1204,Irohasu,70,500
1205,AlcaliIonWater,79,2000
1206,AlcaliIonWater,79,2000
1207,Perrier,79,500
1208,Perrier,79,500
1209,Wilkinson,75,500
1210,Volvic,66,500
1211,Contrex,108,1500
1212,AlcaliIonWater,79,2000
1213,Contrex,108,1500
1214,Perrier,79,500
1215,AmebaWater,0,0
1216,CrystalGeyser,35,500
1217,Perrier,79,500
1218,Volvic,66,500
1219,Perrier,79,500
1220,CrystalGeyser,35,500
1221,CrystalGeyser,35,500
1222,Contrex,108,1500
1223,Irohasu,70,500
1224,Irohasu,70,500
1225,Contrex,108,1500
1226,Perrier,79,500
1227,Irohasu,70,500
1228,Perrier,79,500
1229,AmebaWater,0,0
1230,Perrier,79,500
1231,Irohasu,70,500
1232,AmebaWater,0,0
1233,CrystalGeyser,35,500
1234,Contrex,108,1500
1235,AmebaWater,0,0
1236,Volvic,66,500
1237,Irohasu,70,500
1238,Volvic,66,500
1239,Perrier,79,500
1240,AmebaWater,0,0
1241,Perrier,79,500
1242,AmebaWater,0,0
1243,CrystalGeyser,35,500
1244,CrystalGeyser,35,500
1245,Irohasu,70,500
1246,AmebaWater,0,0
1247,Perrier,79,500
1248,CrystalGeyser,35,500
1249,AmebaWater,0,0
1250,Perrier,79,500
1251,Irohasu,70,500
1252,Volvic,66,500
1253,AlcaliIonWater,79,2000
1254,AmebaWater,0,0
1255,Volvic,66,500
1256,AmebaWater,0,0
1257,Volvic,66,500
1258,Perrier,79,500
1259,Volvic,66,500
1260,Contrex,108,1500
1261,AmebaWater,0,0
1262,CrystalGeyser,35,500
1263,Volvic,66,500
1264,CrystalGeyser,35,500
1265,Volvic,66,500
1266,AmebaWater,0,0
1267,Contrex,108,1500
1268,Irohasu,70,500
1269,Perrier,79,500
1270,Irohasu,70,500
1271,Perrier,79,500
1272,Wilkinson,75,500
1273,CrystalGeyser,35,500
1274,Contrex,108,1500
1275,Wilkinson,75,500
1276,Irohasu,70,500
1277,CrystalGeyser,35,500
1278,Volvic,66,500
1279,Volvic,66,500
1280,AmebaWater,0,0
1281,CrystalGeyser,35,500
1282,AmebaWater,0,0
1283,Volvic,66,500
1284,Contrex,108,1500
1285,Contrex,108,1500
1286,Volvic,66,500
1287,Contrex,108,1500
1288,Perrier,79,500
1289,Contrex,108,1500
1290,AlcaliIonWater,79,2000
1291,Perrier,79,500
1292,Contrex,108,1500
1293,Contrex,108,1500
1294,Irohasu,70,500
1295,Perrier,79,500
1296,AmebaWater,0,0
1297,Contrex,108,1500
1298,Contrex,108,1500
1299,Contrex,108,1500
1300,Volvic,66,500
1301,AlcaliIonWater,79,2000
1302,Wilkinson,75,500
1303,Volvic,66,500
1304,AlcaliIonWater,79,2000
1305,Wilkinson,75,500
1306,Contrex,108,1500
1307,Volvic,66,500
1308,Irohasu,70,500
1309,Perrier,79,500
1310,AmebaWater,0,0
1311,AmebaWater,0,0
1312,Irohasu,70,500
1313,Wilkinson,75,500
1314,Contrex,108,1500
1315,Perrier,79,500
1316,AmebaWater,0,0
1317,AlcaliIonWater,79,2000
1318,AmebaWater,0,0
1319,AmebaWater,0,0
1320,Wilkinson,75,500
1321,Contrex,108,1500
1322,Volvic,66,500
1323,Irohasu,70,500
1324,AmebaWater,0,0
1325,AmebaWater,0,0
1326,Volvic,66,500
1327,AlcaliIonWater,79,2000
1328,Volvic,66,500
1329,Perrier,79,500
1330,Wilkinson,75,500
1331,AlcaliIonWater,79,2000
1332,AmebaWater,0,0
1333,AlcaliIonWater,79,2000
1334,Contrex,108,1500
1335,AmebaWater,0,0
1336,Volvic,66,500
1337,Wilkinson,75,500
1338,CrystalGeyser,35,500
1339,Wilkinson,75,500
1340,Volvic,66,500
1341,CrystalGeyser,35,500
1342,Perrier,79,500
1343,AmebaWater,0,0
1344,Irohasu,70,500
1345,Wilkinson,75,500
1346,Perrier,79,500
1347,AmebaWater,0,0
1348,AmebaWater,0,0
1349,Perrier,79,500
1350,AmebaWater,0,0
1351,AmebaWater,0,0
1352,CrystalGeyser,35,500
1353,Irohasu,70,500
1354,Volvic,66,500
1355,Perrier,79,500
1356,AlcaliIonWater,79,2000
1357,Contrex,108,1500
1358,Perrier,79,500
1359,AmebaWater,0,0
1360,AlcaliIonWater,79,2000
1361,Volvic,66,500
1362,CrystalGeyser,35,500
1363,Irohasu,70,500
1364,Contrex,108,1500
1365,Contrex,108,1500
1366,AmebaWater,0,0
1367,AlcaliIonWater,79,2000
1368,Volvic,66,500
1369,Wilkinson,75,500
1370,Perrier,79,500
1371,Wilkinson,75,500
1372,Perrier,79,500
1373,AmebaWater,0,0
1374,Wilkinson,75,500
1375,Wilkinson,75,500
1376,AmebaWater,0,0
1377,Contrex,108,1500
1378,Irohasu,70,500
1379,CrystalGeyser,35,500
1380,AmebaWater,0,0
1381,Volvic,66,500
1382,Contrex,108,1500
1383,AmebaWater,0,0
1384,Perrier,79,500
1385,AmebaWater,0,0
1386,AmebaWater,0,0
1387,Volvic,66,500
1388,AlcaliIonWater,79,2000
1389,Perrier,79,500
1390,Perrier,79,500
1391,Contrex,108,1500
1392,AlcaliIonWater,79,2000
1393,Wilkinson,75,500
1394,CrystalGeyser,35,500
1395,AmebaWater,0,0
1396,Irohasu,70,500
1397,AlcaliIonWater,79,2000
1398,AlcaliIonWater,79,2000
1399,Volvic,66,500
1400,AmebaWater,0,0
1401,Irohasu,70,500
1402,AlcaliIonWater,79,2000
1403,Volvic,66,500
1404,Wilkinson,75,500
1405,Wilkinson,75,500
1406,Contrex,108,1500
1407,Perrier,79,500
1408,Contrex,108,1500
1409,Contrex,108,1500
1410,AlcaliIonWater,79,2000
1411,Wilkinson,75,500
1412,CrystalGeyser,35,500
1413,Perrier,79,500
1414,Perrier,79,500
1415,Perrier,79,500
1416,Irohasu,70,500
1417,Wilkinson,75,500
1418,Volvic,66,500
1419,Contrex,108,1500
1420,Perrier,79,500
1421,Irohasu,70,500
1422,Contrex,108,1500
1423,Perrier,79,500
1424,Irohasu,70,500
1425,AmebaWater,0,0
1426,AmebaWater,0,0
1427,Wilkinson,75,500
1428,Irohasu,70,500
1429,Contrex,108,1500
1430,Irohasu,70,500
1431,Wilkinson,75,500
1432,Contrex,108,1500
1433,Irohasu,70,500
1434,Volvic,66,500
1435,Contrex,108,1500
1436,Contrex,108,1500
1437,Volvic,66,500
1438,Irohasu,70,500
1439,Irohasu,70,500
1440,Volvic,66,500
1441,AlcaliIonWater,79,2000
1442,Contrex,108,1500
1443,Volvic,66,500
1444,Contrex,108,1500
1445,Perrier,79,500
1446,Perrier,79,500
1447,AlcaliIonWater,79,2000
1448,CrystalGeyser,35,500
1449,Perrier,79,500
1450,AmebaWater,0,0
1451,Wilkinson,75,500
1452,Perrier,79,500
1453,Irohasu,70,500
1454,AmebaWater,0,0
1455,Volvic,66,500
1456,Irohasu,70,500
1457,Irohasu,70,500
1458,Irohasu,70,500
1459,AlcaliIonWater,79,2000
1460,Perrier,79,500
1461,Volvic,66,500
1462,Contrex,108,1500
1463,CrystalGeyser,35,500
1464,Wilkinson,75,500
1465,CrystalGeyser,35,500
1466,Perrier,79,500
1467,Irohasu,70,500
1468,AmebaWater,0,0
1469,Wilkinson,75,500
1470,CrystalGeyser,35,500
1471,CrystalGeyser,35,500
1472,AmebaWater,0,0
1473,Volvic,66,500
1474,Perrier,79,500
1475,Wilkinson,75,500
1476,CrystalGeyser,35,500
1477,Wilkinson,75,500
1478,Perrier,79,500
1479,AmebaWater,0,0
1480,Wilkinson,75,500
1481,CrystalGeyser,35,500
1482,AmebaWater,0,0
1483,Contrex,108,1500
1484,Contrex,108,1500
1485,AlcaliIonWater,79,2000
1486,Irohasu,70,500
1487,Contrex,108,1500
1488,AlcaliIonWater,79,2000
1489,Perrier,79,500
1490,CrystalGeyser,35,500
1491,Irohasu,70,500
1492,AmebaWater,0,0
1493,Irohasu,70,500
1494,AmebaWater,0,0
1495,Wilkinson,75,500
1496,AmebaWater,0,0
1497,Perrier,79,500
1498,Perrier,79,500
1499,Wilkinson,75,500
1500,Perrier,79,500
1501,AmebaWater,0,0
1502,Contrex,108,1500
1503,CrystalGeyser,35,500
1504,AmebaWater,0,0
1505,AmebaWater,0,0
1506,Perrier,79,500
1507,Wilkinson,75,500
1508,CrystalGeyser,35,500
1509,AmebaWater,0,0
1510,Perrier,79,500
1511,Perrier,79,500
1512,Wilkinson,75,500
1513,Irohasu,70,500
1514,Volvic,66,500
1515,CrystalGeyser,35,500
1516,CrystalGeyser,35,500
1517,Wilkinson,75,500
1518,AlcaliIonWater,79,2000
1519,AlcaliIonWater,79,2000
1520,CrystalGeyser,35,500
1521,AmebaWater,0,0
1522,Wilkinson,75,500
1523,Perrier,79,500
1524,AlcaliIonWater,79,2000
1525,Perrier,79,500
1526,Perrier,79,500
1527,Wilkinson,75,500
1528,Volvic,66,500
1529,Irohasu,70,500
1530,CrystalGeyser,35,500
1531,Irohasu,70,500
1532,Contrex,108,1500
1533,AlcaliIonWater,79,2000
1534,Perrier,79,500
1535,AmebaWater,0,0
1536,Irohasu,70,500
1537,Wilkinson,75,500
1538,AmebaWater,0,0
1539,Wilkinson,75,500
1540,CrystalGeyser,35,500
1541,Irohasu,70,500
1542,Perrier,79,500
1543,AlcaliIonWater,79,2000
1544,Perrier,79,500
1545,Irohasu,70,500
1546,Volvic,66,500
1547,CrystalGeyser,35,500
1548,AlcaliIonWater,79,2000
1549,CrystalGeyser,35,500
1550,Volvic,66,500
1551,AmebaWater,0,0
1552,Volvic,66,500
1553,AlcaliIonWater,79,2000
1554,AmebaWater,0,0
1555,Wilkinson,75,500
1556,CrystalGeyser,35,500
1557,AmebaWater,0,0
1558,Wilkinson,75,500
1559,Volvic,66,500
1560,Wilkinson,75,500
1561,CrystalGeyser,35,500
1562,AlcaliIonWater,79,2000
1563,AmebaWater,0,0
1564,AlcaliIonWater,79,2000
1565,AmebaWater,0,0
1566,AmebaWater,0,0
1567,AmebaWater,0,0
1568,AlcaliIonWater,79,2000
1569,AmebaWater,0,0
1570,Contrex,108,1500
1571,AmebaWater,0,0
1572,CrystalGeyser,35,500
1573,Irohasu,70,500
1574,Volvic,66,500
1575,Volvic,66,500
1576,Contrex,108,1500
1577,Perrier,79,500
1578,Volvic,66,500
1579,Perrier,79,500
1580,Irohasu,70,500
1581,AmebaWater,0,0
1582,AmebaWater,0,0
1583,CrystalGeyser,35,500
1584,CrystalGeyser,35,500
1585,Wilkinson,75,500
1586,Irohasu,70,500
1587,Contrex,108,1500
1588,Contrex,108,1500
1589,AlcaliIonWater,79,2000
1590,Volvic,66,500
1591,CrystalGeyser,35,500
1592,AmebaWater,0,0
1593,Wilkinson,75,500
1594,AlcaliIonWater,79,2000
1595,Irohasu,70,500
1596,Volvic,66,500
1597,Perrier,79,500
1598,Contrex,108,1500
1599,Irohasu,70,500
1600,AlcaliIonWater,79,2000
1601,CrystalGeyser,35,500
1602,CrystalGeyser,35,500
1603,AmebaWater,0,0
1604,AlcaliIonWater,79,2000
1605,Perrier,79,500
1606,Volvic,66,500
1607,CrystalGeyser,35,500
1608,AlcaliIonWater,79,2000
1609,Perrier,79,500
1610,AlcaliIonWater,79,2000
1611,AmebaWater,0,0
1612,Volvic,66,500
1613,CrystalGeyser,35,500
1614,Contrex,108,1500
1615,Irohasu,70,500
1616,CrystalGeyser,35,500
1617,Perrier,79,500
1618,Irohasu,70,500
1619,AmebaWater,0,0
1620,Volvic,66,500
1621,Wilkinson,75,500
1622,Volvic,66,500
1623,CrystalGeyser,35,500
1624,CrystalGeyser,35,500
1625,Wilkinson,75,500
1626,AlcaliIonWater,79,2000
1627,Contrex,108,1500
1628,AmebaWater,0,0
1629,Wilkinson,75,500
1630,Perrier,79,500
1631,Perrier,79,500
1632,Volvic,66,500
1633,Contrex,108,1500
1634,CrystalGeyser,35,500
1635,Volvic,66,500
1636,Volvic,66,500
1637,Perrier,79,500
1638,Perrier,79,500
1639,Volvic,66,500
1640,AlcaliIonWater,79,2000
1641,Wilkinson,75,500
1642,Volvic,66,500
1643,Perrier,79,500
1644,Perrier,79,500
1645,CrystalGeyser,35,500
1646,AmebaWater,0,0
1647,Wilkinson,75,500
1648,Wilkinson,75,500
1649,AlcaliIonWater,79,2000
1650,Perrier,79,500
1651,Irohasu,70,500
1652,Perrier,79,500
1653,CrystalGeyser,35,500
1654,Irohasu,70,500
1655,Perrier,79,500
1656,AmebaWater,0,0
1657,Perrier,79,500
1658,Irohasu,70,500
1659,Wilkinson,75,500
1660,Perrier,79,500
1661,Irohasu,70,500
1662,AmebaWater,0,0
1663,AmebaWater,0,0
1664,Volvic,66,500
1665,CrystalGeyser,35,500
1666,Irohasu,70,500
1667,CrystalGeyser,35,500
1668,Perrier,79,500
1669,AmebaWater,0,0
1670,Contrex,108,1500
1671,Volvic,66,500
1672,Wilkinson,75,500
1673,Contrex,108,1500
1674,Irohasu,70,500
1675,Irohasu,70,500
1676,AmebaWater,0,0
1677,CrystalGeyser,35,500
1678,AmebaWater,0,0
1679,AmebaWater,0,0
1680,Contrex,108,1500
1681,Volvic,66,500
1682,Irohasu,70,500
1683,Perrier,79,500
1684,Volvic,66,500
1685,AmebaWater,0,0
1686,Wilkinson,75,500
1687,Volvic,66,500
1688,AlcaliIonWater,79,2000
1689,Contrex,108,1500
1690,Irohasu,70,500
1691,Perrier,79,500
1692,Contrex,108,1500
1693,Perrier,79,500
1694,Perrier,79,500
1695,Contrex,108,1500
1696,CrystalGeyser,35,500
1697,AmebaWater,0,0
1698,AlcaliIonWater,79,2000
1699,Perrier,79,500
1700,Wilkinson,75,500
1701,Perrier,79,500
1702,Wilkinson,75,500
1703,Volvic,66,500
1704,AmebaWater,0,0
1705,Perrier,79,500
1706,Volvic,66,500
1707,Perrier,79,500
1708,Contrex,108,1500
1709,Volvic,66,500
1710,Volvic,66,500
1711,Irohasu,70,500
1712,Irohasu,70,500
1713,Contrex,108,1500
1714,Irohasu,70,500
1715,Irohasu,70,500
1716,Irohasu,70,500
1717,Contrex,108,1500
1718,AlcaliIonWater,79,2000
1719,Contrex,108,1500
1720,CrystalGeyser,35,500
1721,Contrex,108,1500
1722,Irohasu,70,500
1723,Irohasu,70,500
1724,Wilkinson,75,500
1725,Volvic,66,500
1726,Volvic,66,500
1727,CrystalGeyser,35,500
1728,Irohasu,70,500
1729,Volvic,66,500
1730,Irohasu,70,500
1731,Volvic,66,500
1732,Perrier,79,500
1733,Perrier,79,500
1734,Contrex,108,1500
1735,AmebaWater,0,0
1736,AmebaWater,0,0
1737,Contrex,108,1500
1738,Perrier,79,500
1739,Irohasu,70,500
1740,CrystalGeyser,35,500
1741,Volvic,66,500
1742,Irohasu,70,500
1743,AlcaliIonWater,79,2000
1744,Volvic,66,500
1745,Volvic,66,500
1746,CrystalGeyser,35,500
1747,Perrier,79,500
1748,Perrier,79,500
1749,Wilkinson,75,500
1750,Perrier,79,500
1751,CrystalGeyser,35,500
1752,AmebaWater,0,0
1753,Wilkinson,75,500
1754,Wilkinson,75,500
1755,Volvic,66,500
1756,Volvic,66,500
1757,AmebaWater,0,0
1758,Irohasu,70,500
1759,Volvic,66,500
1760,Perrier,79,500
1761,AlcaliIonWater,79,2000
1762,Irohasu,70,500
1763,CrystalGeyser,35,500
1764,Perrier,79,500
1765,Wilkinson,75,500
1766,AmebaWater,0,0
1767,CrystalGeyser,35,500
1768,Irohasu,70,500
1769,CrystalGeyser,35,500
1770,Contrex,108,1500
1771,Irohasu,70,500
1772,AlcaliIonWater,79,2000
1773,Wilkinson,75,500
1774,Perrier,79,500
1775,AlcaliIonWater,79,2000
1776,AlcaliIonWater,79,2000
1777,Wilkinson,75,500
1778,Irohasu,70,500
1779,Wilkinson,75,500
1780,AmebaWater,0,0
1781,Volvic,66,500
1782,AmebaWater,0,0
1783,AmebaWater,0,0
1784,Irohasu,70,500
1785,AlcaliIonWater,79,2000
1786,Contrex,108,1500
1787,Perrier,79,500
1788,Irohasu,70,500
1789,AlcaliIonWater,79,2000
1790,Contrex,108,1500
1791,Irohasu,70,500
1792,Volvic,66,500
1793,Perrier,79,500
1794,CrystalGeyser,35,500
1795,CrystalGeyser,35,500
1796,AlcaliIonWater,79,2000
1797,Perrier,79,500
1798,CrystalGeyser,35,500
1799,Perrier,79,500
1800,CrystalGeyser,35,500
1801,Contrex,108,1500
1802,Contrex,108,1500
1803,Irohasu,70,500
1804,Contrex,108,1500
1805,Contrex,108,1500
1806,Perrier,79,500
1807,Wilkinson,75,500
1808,CrystalGeyser,35,500
1809,CrystalGeyser,35,500
1810,Perrier,79,500
1811,AmebaWater,0,0
1812,Contrex,108,1500
1813,AmebaWater,0,0
1814,Wilkinson,75,500
1815,Contrex,108,1500
1816,AmebaWater,0,0
1817,Contrex,108,1500
1818,AlcaliIonWater,79,2000
1819,Contrex,108,1500
1820,Wilkinson,75,500
1821,Irohasu,70,500
1822,Contrex,108,1500
1823,Perrier,79,500
1824,CrystalGeyser,35,500
1825,Wilkinson,75,500
1826,Irohasu,70,500
1827,AlcaliIonWater,79,2000
1828,Irohasu,70,500
1829,Perrier,79,500
1830,CrystalGeyser,35,500
1831,CrystalGeyser,35,500
1832,AlcaliIonWater,79,2000
1833,CrystalGeyser,35,500
1834,AlcaliIonWater,79,2000
1835,Wilkinson,75,500
1836,Irohasu,70,500
1837,Irohasu,70,500
1838,Wilkinson,75,500
1839,Contrex,108,1500
1840,AlcaliIonWater,79,2000
1841,Irohasu,70,500
1842,AmebaWater,0,0
1843,Irohasu,70,500
1844,Irohasu,70,500
1845,Perrier,79,500
1846,AlcaliIonWater,79,2000
1847,AlcaliIonWater,79,2000
1848,Wilkinson,75,500
1849,CrystalGeyser,35,500
1850,Irohasu,70,500
1851,Wilkinson,75,500
1852,Volvic,66,500
1853,Contrex,108,1500
1854,Volvic,66,500
1855,AlcaliIonWater,79,2000
1856,Wilkinson,75,500
1857,CrystalGeyser,35,500
1858,Volvic,66,500
1859,Perrier,79,500
1860,Perrier,79,500
1861,AlcaliIonWater,79,2000
1862,Perrier,79,500
1863,Wilkinson,75,500
1864,Contrex,108,1500
1865,Wilkinson,75,500
1866,Contrex,108,1500
1867,CrystalGeyser,35,500
1868,Perrier,79,500
1869,Contrex,108,1500
1870,Perrier,79,500
1871,CrystalGeyser,35,500
1872,Contrex,108,1500
1873,Contrex,108,1500
1874,AmebaWater,0,0
1875,Contrex,108,1500
1876,CrystalGeyser,35,500
1877,AlcaliIonWater,79,2000
1878,Contrex,108,1500
1879,Perrier,79,500
1880,Contrex,108,1500
1881,AmebaWater,0,0
1882,CrystalGeyser,35,500
1883,CrystalGeyser,35,500
1884,AmebaWater,0,0
1885,Irohasu,70,500
1886,Volvic,66,500
1887,Irohasu,70,500
1888,Wilkinson,75,500
1889,AmebaWater,0,0
1890,AlcaliIonWater,79,2000
1891,Perrier,79,500
1892,Contrex,108,1500
1893,AmebaWater,0,0
1894,AlcaliIonWater,79,2000
1895,CrystalGeyser,35,500
1896,AlcaliIonWater,79,2000
1897,Irohasu,70,500
1898,Volvic,66,500
1899,Irohasu,70,500
1900,Wilkinson,75,500
1901,AlcaliIonWater,79,2000
1902,CrystalGeyser,35,500
1903,Wilkinson,75,500
1904,Irohasu,70,500
1905,Volvic,66,500
1906,AlcaliIonWater,79,2000
1907,Volvic,66,500
1908,Wilkinson,75,500
1909,AlcaliIonWater,79,2000
1910,AlcaliIonWater,79,2000
1911,Perrier,79,500
1912,AmebaWater,0,0
1913,Irohasu,70,500
1914,AmebaWater,0,0
1915,Contrex,108,1500
1916,CrystalGeyser,35,500
1917,AmebaWater,0,0
1918,Wilkinson,75,500
1919,Irohasu,70,500
1920,AlcaliIonWater,79,2000
1921,Perrier,79,500
1922,AmebaWater,0,0
1923,Contrex,108,1500
1924,AmebaWater,0,0
1925,Wilkinson,75,500
1926,Wilkinson,75,500
1927,Volvic,66,500
1928,AmebaWater,0,0
1929,Volvic,66,500
1930,Contrex,108,1500
1931,AlcaliIonWater,79,2000
1932,Volvic,66,500
1933,AlcaliIonWater,79,2000
1934,Perrier,79,500
1935,Contrex,108,1500
1936,Irohasu,70,500
1937,Irohasu,70,500
1938,Contrex,108,1500
1939,Perrier,79,500
1940,CrystalGeyser,35,500
1941,AmebaWater,0,0
1942,Contrex,108,1500
1943,Irohasu,70,500
1944,Contrex,108,1500
1945,CrystalGeyser,35,500
1946,Wilkinson,75,500
1947,Wilkinson,75,500
1948,AlcaliIonWater,79,2000
1949,Volvic,66,500
1950,AlcaliIonWater,79,2000
1951,AmebaWater,0,0
1952,Perrier,79,500
1953,AlcaliIonWater,79,2000
1954,Irohasu,70,500
1955,Perrier,79,500
1956,Irohasu,70,500
1957,AlcaliIonWater,79,2000
1958,Wilkinson,75,500
1959,Perrier,79,500
1960,Perrier,79,500
1961,Contrex,108,1500
1962,Volvic,66,500
1963,Wilkinson,75,500
1964,Volvic,66,500
1965,AlcaliIonWater,79,2000
1966,Volvic,66,500
1967,Contrex,108,1500
1968,AmebaWater,0,0
1969,Volvic,66,500
1970,CrystalGeyser,35,500
1971,Irohasu,70,500
1972,AmebaWater,0,0
1973,Irohasu,70,500
1974,AmebaWater,0,0
1975,CrystalGeyser,35,500
1976,AlcaliIonWater,79,2000
1977,AlcaliIonWater,79,2000
1978,AmebaWater,0,0
1979,Wilkinson,75,500
1980,Irohasu,70,500
1981,AmebaWater,0,0
1982,CrystalGeyser,35,500
1983,Volvic,66,500
1984,Volvic,66,500
1985,Contrex,108,1500
1986,AlcaliIonWater,79,2000
1987,CrystalGeyser,35,500
1988,AmebaWater,0,0
1989,Irohasu,70,500
1990,AmebaWater,0,0
1991,AmebaWater,0,0
1992,Contrex,108,1500
1993,AlcaliIonWater,79,2000
1994,AlcaliIonWater,79,2000
1995,Volvic,66,500
1996,Wilkinson,75,500
1997,Perrier,79,500
1998,CrystalGeyser,35,500
1999,Wilkinson,75,500
2000,Contrex,108,1500
2001,Irohasu,70,500
2002,AmebaWater,0,0
2003,Wilkinson,75,500
2004,AlcaliIonWater,79,2000
2005,AmebaWater,0,0
2006,Volvic,66,500
2007,Contrex,108,1500
2008,Irohasu,70,500
2009,Volvic,66,500
2010,Volvic,66,500
2011,CrystalGeyser,35,500
2012,Wilkinson,75,500
2013,Perrier,79,500
2014,Contrex,108,1500
2015,CrystalGeyser,35,500
2016,AmebaWater,0,0
2017,CrystalGeyser,35,500
2018,Wilkinson,75,500
2019,Volvic,66,500
2020,Wilkinson,75,500
2021,AlcaliIonWater,79,2000
2022,AmebaWater,0,0
2023,CrystalGeyser,35,500
2024,AmebaWater,0,0
2025,CrystalGeyser,35,500
2026,AlcaliIonWater,79,2000
2027,Volvic,66,500
2028,Irohasu,70,500
2029,Irohasu,70,500
2030,AmebaWater,0,0
2031,Contrex,108,1500
2032,Volvic,66,500
2033,Irohasu,70,500
2034,CrystalGeyser,35,500
2035,Wilkinson,75,500
2036,Irohasu,70,500
2037,CrystalGeyser,35,500
2038,Irohasu,70,500
2039,Wilkinson,75,500
2040,AlcaliIonWater,79,2000
2041,Volvic,66,500
2042,Contrex,108,1500
2043,Volvic,66,500
2044,Volvic,66,500
2045,AlcaliIonWater,79,2000
2046,Perrier,79,500
2047,Wilkinson,75,500
2048,Volvic,66,500
2049,Wilkinson,75,500
2050,Volvic,66,500
2051,Perrier,79,500
2052,AmebaWater,0,0
2053,Contrex,108,1500
2054,AmebaWater,0,0
2055,Irohasu,70,500
2056,Perrier,79,500
2057,Wilkinson,75,500
2058,Perrier,79,500
2059,Volvic,66,500
2060,Wilkinson,75,500
2061,Contrex,108,1500
2062,AmebaWater,0,0
2063,AlcaliIonWater,79,2000
2064,Wilkinson,75,500
2065,CrystalGeyser,35,500
2066,AlcaliIonWater,79,2000
2067,Perrier,79,500
2068,CrystalGeyser,35,500
2069,Wilkinson,75,500
2070,Volvic,66,500
2071,Volvic,66,500
2072,Irohasu,70,500
2073,Perrier,79,500
2074,Irohasu,70,500
2075,Volvic,66,500
2076,AmebaWater,0,0
